511,0,0.999923
511,0.0078125,0.998533
511,0.015625,0.994737
511,0.0234375,0.988545
511,0.03125,0.979972
511,0.0390625,0.969037
511,0.046875,0.955769
511,0.0546875,0.940197
511,0.0625,0.922361
511,0.0703125,0.902302
511,0.078125,0.88007
511,0.0859375,0.855718
511,0.09375,0.829304
511,0.101562,0.800892
511,0.109375,0.770551
511,0.117188,0.738353
511,0.125,0.704377
511,0.132812,0.668704
511,0.140625,0.63142
511,0.148438,0.592615
511,0.15625,0.552382
511,0.164062,0.510818
511,0.171875,0.468024
511,0.179688,0.424102
511,0.1875,0.379159
511,0.195312,0.333302
511,0.203125,0.286642
511,0.210938,0.239291
511,0.21875,0.191365
511,0.226562,0.142977
511,0.234375,0.0942443
511,0.242188,0.0452849
511,0.25,-0.00378353
511,0.257812,-0.0528429
511,0.265625,-0.101775
511,0.273438,-0.150462
511,0.28125,-0.198786
511,0.289062,-0.246632
511,0.296875,-0.293883
511,0.304688,-0.340426
511,0.3125,-0.38615
511,0.320312,-0.430943
511,0.328125,-0.474697
511,0.335938,-0.517309
511,0.34375,-0.558673
511,0.351562,-0.598693
511,0.359375,-0.637269
511,0.367188,-0.674311
511,0.375,-0.709728
511,0.382812,-0.743435
511,0.390625,-0.775351
511,0.398438,-0.8054
511,0.40625,-0.833508
511,0.414062,-0.859608
511,0.421875,-0.883637
511,0.429688,-0.905538
511,0.4375,-0.925256
511,0.445312,-0.942746
511,0.453125,-0.957965
511,0.460938,-0.970876
511,0.46875,-0.981448
511,0.476562,-0.989656
511,0.484375,-0.995479
511,0.492188,-0.998904
511,0.5,-0.999923
511,0.507812,-0.998533
511,0.515625,-0.994737
511,0.523438,-0.988545
511,0.53125,-0.979972
511,0.539062,-0.969037
511,0.546875,-0.955769
511,0.554688,-0.940197
511,0.5625,-0.922361
511,0.570312,-0.902302
511,0.578125,-0.88007
511,0.585938,-0.855718
511,0.59375,-0.829304
511,0.601562,-0.800892
511,0.609375,-0.770551
511,0.617188,-0.738353
511,0.625,-0.704377
511,0.632812,-0.668704
511,0.640625,-0.63142
511,0.648438,-0.592615
511,0.65625,-0.552382
511,0.664062,-0.510818
511,0.671875,-0.468024
511,0.679688,-0.424102
511,0.6875,-0.379159
511,0.695312,-0.333302
511,0.703125,-0.286642
511,0.710938,-0.239291
511,0.71875,-0.191365
511,0.726562,-0.142977
511,0.734375,-0.0942443
511,0.742188,-0.0452849
511,0.75,0.00378353
511,0.757812,0.0528429
511,0.765625,0.101775
511,0.773438,0.150462
511,0.78125,0.198786
511,0.789062,0.246632
511,0.796875,0.293883
511,0.804688,0.340426
511,0.8125,0.38615
511,0.820312,0.430943
511,0.828125,0.474697
511,0.835938,0.517309
511,0.84375,0.558673
511,0.851562,0.598693
511,0.859375,0.637269
511,0.867188,0.674311
511,0.875,0.709728
511,0.882812,0.743435
511,0.890625,0.775351
511,0.898438,0.8054
511,0.90625,0.833508
511,0.914062,0.859608
511,0.921875,0.883637
511,0.929688,0.905538
511,0.9375,0.925256
511,0.945312,0.942746
511,0.953125,0.957965
511,0.960938,0.970876
511,0.96875,0.981448
511,0.976562,0.989656
511,0.984375,0.995479
511,0.992188,0.998904
