2047,0,0.00021538
2047,0.00195312,1.13817e-05
2047,0.00390625,-0.000233555
2047,0.00585938,-0.000442347
2047,0.0078125,-0.000537732
2047,0.00976562,-0.000468343
2047,0.0117188,-0.000229826
2047,0.0136719,0.000126691
2047,0.015625,0.000503246
2047,0.0175781,0.000780185
2047,0.0195312,0.000851761
2047,0.0214844,0.000662073
2047,0.0234375,0.000229898
2047,0.0253906,-0.000346762
2047,0.0273438,-0.00091034
2047,0.0292969,-0.00128435
2047,0.03125,-0.00132498
2047,0.0332031,-0.000969225
2047,0.0351562,-0.000264526
2047,0.0371094,0.000630922
2047,0.0390625,0.00148066
2047,0.0410156,0.00202924
2047,0.0429688,0.00207394
2047,0.0449219,0.00152957
2047,0.046875,0.000467179
2047,0.0488281,-0.000887019
2047,0.0507812,-0.00219617
2047,0.0527344,-0.00309272
2047,0.0546875,-0.00327536
2047,0.0566406,-0.00259817
2047,0.0585938,-0.00112733
2047,0.0605469,0.000852692
2047,0.0625,0.00288965
2047,0.0644531,0.00446271
2047,0.0664062,0.0051088
2047,0.0683594,0.00454633
2047,0.0703125,0.00276481
2047,0.0722656,5.51688e-05
2047,0.0742188,-0.00303136
2047,0.0761719,-0.00579138
2047,0.078125,-0.00752347
2047,0.0800781,-0.00769489
2047,0.0820312,-0.00608254
2047,0.0839844,-0.00285331
2047,0.0859375,0.00143863
2047,0.0878906,0.00594278
2047,0.0898438,0.00967657
2047,0.0917969,0.0117311
2047,0.09375,0.0114757
2047,0.0957031,0.00871677
2047,0.0976562,0.00377452
2047,0.0996094,-0.00254367
2047,0.101562,-0.00907267
2047,0.103516,-0.0145007
2047,0.105469,-0.0176234
2047,0.107422,-0.017591
2047,0.109375,-0.0141007
2047,0.111328,-0.00749296
2047,0.113281,0.00127028
2047,0.115234,0.0107455
2047,0.117188,0.019245
2047,0.119141,0.0251296
2047,0.121094,0.0271075
2047,0.123047,0.0244831
2047,0.125,0.0173127
2047,0.126953,0.00643615
2047,0.128906,-0.00662363
2047,0.130859,-0.0198792
2047,0.132812,-0.0311814
2047,0.134766,-0.0385578
2047,0.136719,-0.0405333
2047,0.138672,-0.0363821
2047,0.140625,-0.0262703
2047,0.142578,-0.0112661
2047,0.144531,0.00678283
2047,0.146484,0.0254898
2047,0.148438,0.0422503
2047,0.150391,0.0545988
2047,0.152344,0.0605511
2047,0.154297,0.0588843
2047,0.15625,0.0493177
2047,0.158203,0.0325719
2047,0.160156,0.0102989
2047,0.162109,-0.0151037
2047,0.164062,-0.0407703
2047,0.166016,-0.0636997
2047,0.167969,-0.0811014
2047,0.169922,-0.0907133
2047,0.171875,-0.0910564
2047,0.173828,-0.081599
2047,0.175781,-0.0628157
2047,0.177734,-0.0361395
2047,0.179688,-0.00381642
2047,0.181641,0.0313172
2047,0.183594,0.0661084
2047,0.185547,0.0973819
2047,0.1875,0.122226
2047,0.189453,0.138241
2047,0.191406,0.143734
2047,0.193359,0.137845
2047,0.195312,0.120587
2047,0.197266,0.092828
2047,0.199219,0.056193
2047,0.201172,0.0129224
2047,0.203125,-0.0343099
2047,0.205078,-0.0825949
2047,0.207031,-0.128989
2047,0.208984,-0.170699
2047,0.210938,-0.205242
2047,0.212891,-0.230571
2047,0.214844,-0.245156
2047,0.216797,-0.24803
2047,0.21875,-0.238794
2047,0.220703,-0.217584
2047,0.222656,-0.185019
2047,0.224609,-0.142117
2047,0.226562,-0.0902109
2047,0.228516,-0.0308489
2047,0.230469,0.0342975
2047,0.232422,0.103521
2047,0.234375,0.175155
2047,0.236328,0.247637
2047,0.238281,0.319557
2047,0.240234,0.389691
2047,0.242188,0.45702
2047,0.244141,0.520738
2047,0.246094,0.580247
2047,0.248047,0.635146
2047,0.25,0.685212
2047,0.251953,0.730376
2047,0.253906,0.7707
2047,0.255859,0.806352
2047,0.257812,0.837577
2047,0.259766,0.864681
2047,0.261719,0.888004
2047,0.263672,0.907906
2047,0.265625,0.924754
2047,0.267578,0.938904
2047,0.269531,0.950698
